Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks,Course_Delivery_Mode,Free TAFE
MST,University Of Queenlands,St Lucia,Master of Governance and Public Policy,Humanities and Social Sciences,fees not listed,31744,AUD,Years,2,Years,Yes,Yes,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/master-governance-and-public-policy-5607,English,A,"UQ brings world-class scholars, policy practitioners and cutting-edge researchers together to deliver a first-class learning experience for those looking to develop a career in governance and policy.Housed in the Graduate Centre in Governance and International Affairs within UQ’s School of Political Science and International Studies, the two year full-time (or part-time equivalent) Masters program aims to take your student experience to a new level and boost your quality and employability as a future leader.As a student, you'll undertake high-level coursework – choosing from over 40 subjects and projects – to gain practical knowledge and research skills, and a critical, inquiring approach to questions of governance and policy development in the modern world.You'll gain a deeper understanding of how governments operate and the major public issues confronting our society, across areas such as community and international policy, governance and development, and resource management.As a graduate, you'll be equipped with a transferable skill-set allowing you to meaningfully address key policy issues and improve policy outcomes in both the public and private sectors.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Think tank adviserPolicy research institute memberNot-for-profit managerEnvironmental adviserProject environmental adviserMinisterial team memberDiplomatic corps officialPublic policy adviserGlobal health and development adviserSocial justice advocate
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Health Economics,"Business, Economics & Law",fees not listed,40640,AUD,Years,1.5,Years,Yes,Yes,approved degree,Bachelor degree,IELTS,,,6.5,https://future-students.uq.edu.au/study/programs/master-health-economics-5418,English,A,"The Master of Health Economics program is a joint initiative of UQ's School of Economics and School of Public Health. You'll work closely with leading academic staff from both schools.Study can be tailored to suit your career path, with specialised electives in health financing, public economics, health systems and cost-effectiveness. You'll also have the option to complete an original research thesis.This 1.5 year full-time program will suit students who already have an education in economics, business or commerce, with the program designed to build on your advanced understanding of economic concepts.Upon graduation, you'll have developed the tools to create change and solve problems in health policy and healthcare, so you can contribute to the long-term sustainability of healthcare systems in Australia or overseas.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Health policy analystHealth costing consultantEconomic evaluation adviserQuality assurance consultantHealth services administration officerClinical trials project officer
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Health Economics,"Business, Economics & Law",fees not listed,40640,AUD,Years,2,Years,Yes,Yes,Bachelor degree,Graduate Certificate,Graduate Diploma in Economics,5,,,https://future-students.uq.edu.au/study/programs/master-health-economics-5589,English,A,"The Master of Health Economics program is a joint initiative of UQ's School of Economics and School of Public Health. You'll work closely with leading academic staff from both schools.Study can be tailored to suit your career path, with specialised electives in health financing, public economics, health systems and cost effectiveness. You'll also have the option to complete an original research thesis.The 2-year program is ideal for graduates or healthcare professionals who don't have an economics undergraduate degree, with initial study providing a strong grounding in core economic and public health principles.Upon graduation, you'll have developed the tools to create change and solve problems in health policy and healthcare, so you can contribute to the long-term sustainability of healthcare systems in Australia or overseas.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Health policy analystHealth costing consultantEconomic evaluation adviserQuality assurance consultantHealth services administration officerClinical trials project officer
",Australia,No,Yes,No,Yes,Yes,,Normal,No
GCERT,University Of Queenlands,St Lucia,Graduate Certificate in Information Technology,"Engineering, Architecture & Information Technology",fees not listed,22560,AUD,Years,Half,Years,Yes,Yes,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/graduate-certificate-information-technology-5033,English,A,"If you want to master the basics of IT, the Graduate Certificate in Information Technology is designed for graduates who haven't previously studied the subject. In this half year program, you'll learn core IT concepts and techniques, with a strong focus on computer-based information systems and database technologies.You'll complete four courses from a huge range of options, which cover topics from an introductory to an advanced level, including software systems, database systems, information security, and user-centred design.You'll also benefit from our flexible program. The Graduate Certificate in Information Technology offers such a large number of elective courses that you can tailor your studies to suit your interests, your industry or your career goals.On completion, you can choose to progress to the Graduate Diploma or Master of Information Technology. Because courses in the graduate certificate are taken from the Master's course list, you can transfer study credits to the higher-level programs.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Information design leadSolutions architectIT managerScrum masterRelationship managerApplication developerDigital learning designerAnalyst programmerCloud developerMaster data analyst
",Australia,No,Yes,No,Yes,Yes,,Normal,No
DIP,University Of Queenlands,St Lucia,Graduate Diploma in Information Technology,"Engineering, Architecture & Information Technology",fees not listed,45120,AUD,Years,1,Years,Yes,No,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/graduate-diploma-information-technology-5090,English,A,"If you want to develop specialist IT knowledge, the Graduate Diploma in Information Technology is designed for graduates who either haven't previously studied IT, or who have completed the Graduate Certificate in Information Technology.The one year program covers a comprehensive range of IT concepts and techniques, focusing on computer-based information systems and database technologies.You'll complete eight courses from a huge range of options. They cover topics such as software systems, database systems, information security, and user-centred design. Elective courses also cover IT applications in different industry settings.You'll also benefit from our flexible program. The Graduate Diploma in Information Technology offers a large number of elective courses, which means you can tailor your studies to suit your interests, your industry or your career goals.On completion, you can choose to progress to the Master of Information Technology. Because courses in the graduate diploma are taken from the Master's course list, you can transfer study credits to the higher-level programs.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Information design leadSolutions architectIT managerScrum masterRelationship managerApplication developerDigital learning designerAnalyst programmerCloud developerData migration lead
",Australia,No,Yes,No,Yes,No,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Information Technology,"Engineering, Architecture & Information Technology",fees not listed,45120,AUD,Years,2,Years,Yes,Yes,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/master-information-technology-5581,English,A,"If you want to build your knowledge of current and emerging IT concepts and techniques, the two-year Master of Information Technology program will advance your skills in web and software development, information systems and research, and other aspects of IT.You'll complete compulsory and elective courses that cover a diversity of topics from introductory to advanced level, in areas including programming, information systems, networks, user-centred design, and more.You'll undertake a research project that addresses a specific topic or problem from information technology or interaction design. And you'll be involved in all aspects of research, from defining a topic and methodology to presenting your results.Importantly, you'll be able to benefit from a flexible program, which offers a large number of elective courses, so you can tailor your studies to suit your interests, your industry, or your career goals.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Information design leadSolutions architectIT managerScrum masterRelationship managerApplication developerDigital learning designerAnalyst programmerCloud developerMaster data analyst
",Australia,No,Yes,No,Yes,Yes,,Normal,No
GCERT,University Of Queenlands,St Lucia,Graduate Certificate in Interaction Design,"Engineering, Architecture & Information Technology",fees not listed,22560,AUD,Years,Half,Years,Yes,Yes,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/graduate-certificate-interaction-design-5369,English,A,"Our professional program for graduates from other fields, to allow you to learn the essential skills to work in the interaction design industry.You will have a degree in a field other than Interaction Design/User Experience Design/Multimedia Design, and you will take two years of study to develop technical skills in-depth.Your future is in industry, as an interaction designer. You will undertake foundational studies to allow you to achieve a transition to become an interaction designer.Meet the challenges of tomorrowInteraction with electronic devices is a major part of our daily lives. From early childhood onwards we are connected to the internet, telecommunications and networks of computer-based technologies. The emerging challenges in this radically evolving field are not so much with the nature of new technologies, but with their design. How should these technologies be experienced in our lives? How can they support and enhance our everyday practices? What should they help us become? These programs train students to address these issues through the design of new interactive technologies.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:User experience designerMultimedia designerInteraction designer
",Australia,No,Yes,No,Yes,Yes,,Normal,No
DIP,University Of Queenlands,St Lucia,Graduate Diploma in Interaction Design,"Engineering, Architecture & Information Technology",fees not listed,45120,AUD,Years,1,Years,Yes,No,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/graduate-diploma-interaction-design-5370,English,A,"Our professional program for graduates from other fields, to allow you to learn the essential skills to work in the interaction design industry.You will have a degree in a field other than Interaction Design/User Experience Design/Multimedia Design, and you will take two years of study to develop technical skills in-depth.Your future is in industry, as an interaction designer. You will undertake foundational studies to allow you to achieve a transition to become an interaction designer.Meet the challenges of tomorrowInteraction with electronic devices is a major part of our daily lives. From early childhood onwards we are connected to the internet, telecommunications and networks of computer-based technologies. The emerging challenges in this radically evolving field are not so much with the nature of new technologies, but with their design. How should these technologies be experienced in our lives? How can they support and enhance our everyday practices? What should they help us become? These programs train students to address these issues through the design of new interactive technologies.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:User experience designerMultimedia designerInteraction designer
",Australia,No,Yes,No,Yes,No,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Interaction Design,"Engineering, Architecture & Information Technology",fees not listed,45120,AUD,Years,2,Years,Yes,Yes,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/master-interaction-design-5580,English,A,"Our professional program for graduates from other fields, to allow you to learn the essential skills to work in the interaction design industry. This program can be taken in 2 years.You will have a degree in a field other than Interaction Design/User Experience Design/Multimedia Design, and you will take two years of study to develop technical skills in-depth.Your future is in industry, as an interaction designer. You will undertake foundational studies to allow you to achieve a transition to become an interaction designer.Meet the challenges of tomorrowInteraction with electronic devices is a major part of our daily lives. From early childhood onwards we are connected to the internet, telecommunications and networks of computer-based technologies. The emerging challenges in this radically evolving field are not so much with the nature of new technologies, but with their design. How should these technologies be experienced in our lives? How can they support and enhance our everyday practices? What should they help us become? These programs train students to address these issues through the design of new interactive technologies.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:User experience designerMultimedia designerInteraction designer
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of International Commercial Law,"Business, Economics & Law",fees not listed,42272,AUD,Years,1.5,Years,Yes,Yes,approved degree,approved degree,IELTS,,,6.5,https://future-students.uq.edu.au/study/programs/master-international-commercial-law-5695,English,A,"The Master of International Commercial Law is designed for students with a commercial background wanting to focus their studies on areas of law relevant to international commercial operations.You'll undertake courses introducing private law and public law, along with a range of commercially related law courses carefully created and selected to be relevant to non-lawyers yet still of interest and benefit to lawyers, including:Business and Corporate LawBusiness TaxationCorporate Governance Law and PracticeInternational Commercial Dispute ResolutionInternational Trade Law and TechnologyPrivate LawProtecting Intellectual Property and Intangible AssetsPublic LawPlus you'll undertake a supervised research project or dissertations.Read less",[],Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Masters of International Commercial Law / Commerce,"Business, Economics & Law",fees not listed,43776,AUD,Years,2,Years,Yes,Yes,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/masters-international-commercial-law-commerce-5696,English,A,"The Master of International Commercial Law/Master of Commerce is a speciality degree which will provide you with exceptional qualifications in two fields that will open up many international career paths.This dual master's program allows you to integrate commerce-related disciplinary knowledge with the theory and practice of commercial law, so you develop a thorough understanding of how the law shapes international commercial interactions of all kinds.During study, you'll undertake a range of commercially related law courses carefully created and selected to be relevant to non-lawyers while still of interest and benefit to lawyers. You'll also focus on the core concepts of finance, accounting and information systems, and be encouraged to consider ethical behaviour in commerce and corporate social responsibility.Read less",[],Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of International Economics and Finance,"Business, Economics & Law",fees not listed,40640,AUD,Years,1.5,Years,Yes,Yes,Bachelor degree,Bachelor degree,IELTS,5,,6.5,https://future-students.uq.edu.au/study/programs/master-international-economics-and-finance-5185,English,A,"UQ is one of only a handful of universities worldwide offering a Master of International Economics and Finance. With courses taught by leading academics specialising in the trade and finance sectors, the program will provide you with advanced knowledge of the extensive implications and opportunities arising from the process of international economic and financial integration.The program is founded upon a platform of microeconomics, macroeconomics and statistics, and extends to teaching you how economic principles may be applied to issues in the international economy, with electives that enable you to focus on your specific needs and interests.The 24 unit program over 1.5 years suits undergraduates with a degree in economics, business or commerce, and you'll graduate with the critical skills and competencies required in commercial enterprises, financial and investment operations, government departments and development-related organisations.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Market risk analystCompliance officerQuantitative analystPricing strategistPerformance analyst
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of International Economics and Finance,"Business, Economics & Law",fees not listed,40640,AUD,Years,2,Years,Yes,Yes,Bachelor degree,Graduate Certificate,Graduate Diploma in Economics,5,,,https://future-students.uq.edu.au/study/programs/master-international-economics-and-finance-5590,English,A,"UQ is one of only a handful of universities worldwide offering a Master of International Economics and Finance. With courses taught by leading academics specialising in the trade and finance sectors, the program will provide you with advanced knowledge of the extensive implications and opportunities arising from the process of international economic and financial integration.Designed for students from any academic discipline, the program is founded upon a platform of microeconomics, macroeconomics and statistics, and extends to teaching you how economic principles may be applied to issues in the international economy, with electives that enable you to focus on your specific needs and interests.The 32 unit program over two years is designed for graduates without economics training. You'll graduate with the critical skills and competencies required in commercial enterprises, financial and investment operations, government departments and development-related organisations.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Market risk analystCompliance officerQuantitative analystPricing strategistPerformance analyst
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Masters of International Economics and Finance / Commerce,"Business, Economics & Law",fees not listed,43360,AUD,Years,2,Years,Yes,Yes,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/masters-international-economics-and-finance-commerce-5694,English,A,"This dual degree program will increase your understanding of the significant role played by financial markets and institutions in the world economy as you also focus on the key concepts of commerce today.The international economics and finance component of the program is founded upon a platform of microeconomics, macroeconomics and statistics, and extends to teaching you how economic principles may be applied to issues in the international economy, with electives that enable you to concentrate on your specific needs and interests.During your commerce study, you'll have the opportunity to undertake two fields of study or additional research electives, which may provide a pathway to higher degrees by research. You'll also benefit from UQ's ranking of 43rd in the world for accounting and finance education*, a distinction reflected in the quality of course material and contemporary learning environment where you have access to the state-of-the-art Bloomberg Trading Room and can participate in the Student Managed Investment Fund.Read less","
Postgraduate study can take you anywhere. Depending on which field you choose, here are some of the careers you could be on your way to:Market risk analystCompliance officerQuantitative analystPricing strategistPerformance analyst
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of International Law,"Business, Economics & Law",fees not listed,42272,AUD,Years,1.5,Years,Yes,Yes,Bachelor degree,IELTS,,,6.5,,https://future-students.uq.edu.au/study/programs/master-international-law-5658,English,A,"This degree is suited to anyone who works in an international field (with or without a legal background), or has aspirations of pursuing a career associated with international law anywhere in the world.As a student you'll immerse yourself in four compelling compulsory courses: Principles of International Law; Law of Armed Conflict; Law, Terrorism and Human Rights; and Refugees, Asylum Seekers and the Law: Rights and Realities.You also have a choice of various elective courses covering topics such as business, diplomacy, international policy, advocacy, negotiation and armed conflict. Courses are taught by academics, legal practitioners, judges and international scholars, many of whom have first-hand experience working in some of the world's most dynamic social and economic environments. Read less",[],Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of International Relations,Humanities and Social Sciences,fees not listed,30304,AUD,Years,1,Years,Yes,No,bachelor honours degree,IELTS,,,6.5,,https://future-students.uq.edu.au/study/programs/master-international-relations-5639,English,A,"The Master of International Relations (MIR) is a coursework program aimed at developing conceptual and empirical understanding and skill-sets in research and knowledge in international relations (IR). You'll work with world-class teachers and researchers who are in touch with industry partners and participate in regular public commentary and debate in their fields. You'll also study alongside students from many different countries and backgrounds.The one year full-time (or part-time equivalent) program builds on a core of nearly 20 courses and projects covering the main elements of IR, including fields such as IR of the Asia-Pacific Region, Foreign Policy and Diplomacy, Ethics and Human Rights, and Globalisation, International Political Economy and Development. You may also participate in the Graduate Centre Mentorship Program.UQ’s Master of International Relations will equip you with the analytical and practical skills for a career in diplomacy, government, think-tanks, non-governmental organisations, the UN, international journalism, or development. Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Asia-Pacific international relations adviserPolicy and advocacy adviserPolicy officerMinisterial officerExternal affairs officerSenior compliance officerInternational aid coordinatorInternational law associateOverseas development managerHuman rights advocate
",Australia,No,Yes,No,Yes,No,,Normal,No
MST,University Of Queenlands,St Lucia,Master of International Relations,Humanities and Social Sciences,fees not listed,30304,AUD,Years,1.5,Years,Yes,Yes,approved degree,approved degree,IELTS,,,6.5,https://future-students.uq.edu.au/study/programs/master-international-relations-5640,English,A,"The Master of International Relations (MIR) is a coursework program aimed at developing conceptual and empirical understanding and skill-sets in research and knowledge in international relations (IR). You'll work with world-class teachers and researchers who are in touch with industry partners and participate in regular public commentary and debate in their fields. You'll also study alongside students from many different countries and backgrounds.The 1.5 year full-time (or part-time equivalent) program builds on a core of over 30 courses and projects covering the main elements of IR, including fields such as IR of the Asia-Pacific Region, Foreign Policy and Diplomacy, Ethics and Human Rights, and Globalisation, International Political Economy and Development. You may also include an optional applied fieldwork experience or research thesis in your program and/or participate in the Graduate Centre Mentorship Program.UQ’s Master of International Relations will equip you with the analytical and practical skills for a career in diplomacy, government, think-tanks, non-governmental organisations, the UN, international journalism, or development. Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Asia-Pacific international relations adviserPolicy and advocacy adviserPolicy officerPublic policy officerMinisterial officerExternal affairs officerSenior compliance officerInternational aid coordinatorInternational law associateHuman rights advocate
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of International Relations,Humanities and Social Sciences,fees not listed,30304,AUD,Years,2,Years,Yes,Yes,approved degree,IELTS,,,6.5,,https://future-students.uq.edu.au/study/programs/master-international-relations-5641,English,A,"The Master of International Relations (MIR) is a coursework program aimed at developing conceptual and empirical understanding and skill-sets in research and knowledge in international relations (IR). You'll work with world-class teachers and researchers who are in touch with industry partners and participate in regular public commentary and debate in their fields. You'll also study alongside students from many different countries and backgrounds.The two year full-time (or part-time equivalent) program builds on a core of nearly 40 courses and projects covering the main elements of IR, including fields such as IR of the Asia-Pacific Region, Foreign Policy and Diplomacy, Ethics and Human Rights, and Globalisation, International Political Economy and Development. You may also include an optional applied fieldwork experience or research thesis in your program and/or participate in the Graduate Centre Mentorship Program.UQ’s Master of International Relations will equip you with the analytical and practical skills for a career in diplomacy, government, think-tanks, non-governmental organisations, the UN, international journalism, or development. Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Asia-Pacific international relations adviserInternational aid coordinatorPolicy and advocacy adviserPolicy officerHuman rights advocateOverseas development managerInternational aid coordinatorForeign correspondentMinisterial officerInternational law associate
",Australia,No,Yes,No,Yes,Yes,,Normal,No
GCERT,University Of Queenlands,St Lucia,Graduate Certificate in International Relations,Humanities and Social Sciences,fees not listed,15152,AUD,Years,Half,Years,Yes,Yes,approved degree,IELTS,,,6.5,,https://future-students.uq.edu.au/study/programs/graduate-certificate-international-relations-5643,English,A,"The Graduate Certificate in International Relations (GCIR) is a coursework program aimed at developing conceptual and empirical understanding and skill-sets in research and knowledge development in the International Relations (IR) field.You'll work with world-class teachers and researchers who are in touch with industry partners and participate in regular public commentary and debate in their fields, and you'll study alongside students from many different countries and backgrounds.Your GCIR will cover the four key areas of international relations: international theory, the development of the international system, international security, and international political economy. The half year full-time (or part-time equivalent) program includes over 20 courses and projects covering specific fields such as Writing Politics, Principles of International Law, Ethics and Human Rights, Global Governance and Foreign Policy and Diplomacy.You may also participate in the Graduate Centre Mentorship Program.UQ’s Graduate Certificate in International Relations will equip you with the analytical and practical skills for a career in diplomacy, government, think-tanks, non-governmental organisations, the UN, international journalism, or development. Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:International aid coordinatorAsia-Pacific international relations adviserPolicy and advocacy adviserPolicy officerMinisterial officerExternal affairs officerSenior compliance officerInternational aid coordinatorOverseas development managerHuman rights advocate
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Masters of International Relations / International Law,"Business, Economics & Law FacHumanities and Social Sciences",fees not listed,39280,AUD,Years,2,Years,Yes,Yes,approved degree,approved degree,IELTS,,,6.5,https://future-students.uq.edu.au/study/programs/masters-international-relations-international-law-5671,English,A,"This two year full-time (or part-time equivalent) dual master's program will enable you to understand the links between international politics and international law. These include how political events can shape international legal decision-making, the impact of law on trade, international security and other political issues, and how politics and law mutually shape each other.In International Relations, your courses introduce the history of the international system, theoretical approaches to international relations, security in the international system and international political economy.In International Law, one compulsory course introduces public international law and the remaining three focus on international law in action, and the nexus between international and domestic law. You'll then choose from a series of elective courses to suit your personal growth and interests.All of this will give you a clear understanding of the ground rules for international political behaviour, including how international law facilitates business, shapes crises and drives state behaviour, the rules that allow businesses to operate successfully in the international sphere, and the politics that sometimes override those rules.In short, you'll gain the knowledge to pursue any internationally focused career, whether in government, NGOs or international business.Read less",[],Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Masters of International Relations / Peace and Conflict Studies,Humanities and Social Sciences,fees not listed,30304,AUD,Years,2,Years,Yes,Yes,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/masters-international-relations-peace-and-conflict-studies-5688,English,A,"This two year full-time (or part-time equivalent) dual degree program allows you to obtain two highly sought-after and complementary qualifications from a school that is recognised internationally as a leader in peace and conflict studies. It provides an understanding of the broad structures and dynamics of the international system, combined with more specialised skills and knowledge of critical issues and debates relating to peace and conflict.The Master of International Relations covers the key issues and challenges in contemporary world politics, international security, foreign affairs and global, international and regional governance. You'll be able to develop skills in international political analysis and political risk evaluation, and in addressing bilateral, regional and global policy objectives.The Master of Peace and Conflict Studies builds knowledge of the forces that generate contemporary conflict and the process and practices that contribute to conflict prevention, resolution and peace-building. It also equips you with practical skills to engage in conflict analysis and resolution, and peace-building in the contemporary global context.Our graduates have gone on to work in areas such as diplomacy, government, think-tanks, the UN, NGOs and the media.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Diplomatic officerUN delegateForeign affairs and trade officialIndigenous rights adviserHumanitarian aid officialForeign correspondentHuman rights advocateForeign policy adviserAsia-Pacific international relations adviser
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Laws,"Business, Economics & Law",fees not listed,42272,AUD,Years,1,Years,Yes,No,degree in law leading to admission to legal practice,IELTS,,4,6.5,,https://future-students.uq.edu.au/study/programs/master-laws-5191,English,A,"UQ's Master of Laws program is designed to enhance your theoretical and practical expertise, improve your independent and critical thinking and research skills, and give you a professional edge.You'll undertake courses predominantly driven by the needs of contemporary legal practice, including those in highly specialised areas and more general subjects, where the principles underpinning study are complex and require a depth of understanding.Enriching your time at UQ Law is the impressive list of lecturers who are experts in their fields, with the program’s teaching staff including outstanding academics and honoured professionals, visiting lecturers, legal practitioners, judges and international scholars – all of whom will expose you to a diversity of backgrounds, experiences and perspectives.Read less",[],Australia,No,Yes,No,Yes,No,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Laws,"Business, Economics & Law",fees not listed,42272,AUD,Years,1.5,Years,Yes,Yes,degree in law leading to admission to legal practice,IELTS,,4,6.5,,https://future-students.uq.edu.au/study/programs/master-laws-5591,English,A,"UQ's Master of Laws program is designed to enhance your theoretical and practical expertise, improve your independent and critical thinking, and develop your research skills to give you a professional edge.You'll undertake courses predominantly driven by the needs of contemporary legal practice, including those in highly specialised areas as well as more general areas, where the principles underpinning study are complex and require a depth of understanding.Enriching your time at UQ Law is the impressive list of lecturers who are experts in their fields, with the program’s teaching staff including outstanding academics and honoured professionals, visiting lecturers, legal practitioners, judges and international scholars, all of whom will expose you to a diversity of backgrounds, experiences and perspectives.Read less",[],Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,External,Master of Leadership in Service Innovation,"Business, Economics & Law",fees not listed,24640,AUD,Years,2,Years,No,Yes,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/master-leadership-service-innovation-5707,English,A,"The world’s economies are changing – from product and commodity-based to an experience-based model. These changes require adjustments to the way we lead and manage every aspect of business.UQ's fully online Master of Leadership in Service Innovation addresses the critical issues facing managers, such as digital disruption, automation, AI, socio-demographic changes and geopolitical shifts.The program combines several important challenges, including the move to the experience-based economy, which makes it critically important to embed a culture of customer experience. It also explores value co-creation and change throughout organisations, and embedding continuous innovation, enabling the execution of new ideas to create value for all stakeholders.As you tackle every element of the program, you'll benefit from UQ's blending of contemporary research and best practices in effective business leadership. You’ll experience the principles of innovation, service science and management, along with customer experience foundations and design through courses delivered by some of the most future-focused educators in Australia.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Vice president of customer experienceChief customer officerSenior customer and user experience designerCustomer and user experience lead
",Australia,Yes,No,No,Yes,No,,Normal,No
GCERT,University Of Queenlands,St Lucia,Graduate Certificate in Magnetic Resonance and Positron Emission Tomography,Science,fees not listed,20520,AUD,Years,Half,Years,Yes,Yes,Bachelor degree,IELTS,,4,6.5,,https://future-students.uq.edu.au/study/programs/graduate-certificate-magnetic-resonance-and-positron-emission-tomography-5654,English,A,"Medical imaging is developing rapidly and hybrid medical imaging systems are becoming more commonplace. Blending high-resolution Magnetic Resonance Imaging (MRI) and the physiological data of Positron Emission Tomography (PET), the operation of this new hybrid system requires an understanding of both the MRI and PET stand-alone technologies.This six month full-time (or part-time equivalent) program is designed for professionals such as nuclear medicine technologists and diagnostic radiographers who require a more in-depth knowledge of the operation of a MR-PET system, including hardware, software, preparation and calibration. You'll gain an understanding of MRI methodology and safety, patient preparation and screening, common clinical indications and MRI protocols used when imaging various parts of the human body. Plus you'll explore the use of contrast agents and the factors affecting the accuracy of MRI images.An exciting feature of this Graduate Certificate program is the one-week of on-campus attendance, where you can operate MRI scanners and practise scanning on human volunteers.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Diagnostic radiographerNuclear medicine technologistMedical imaging researcher
",Australia,No,Yes,No,Yes,Yes,,Normal,No
GCERT,University Of Queenlands,St Lucia,Graduate Certificate in Magnetic Resonance Technology,Science,fees not listed,20520,AUD,Years,1,Years,No,Yes,Bachelor degree,IELTS,,,6.5,,https://future-students.uq.edu.au/study/programs/graduate-certificate-magnetic-resonance-technology-5036,English,A,"This one year part-time program covers the fundamentals of magnetic resonance technology, including the physics of magnetic resonance and image formation, the components of modern day magnetic resonance imaging (MRI) scanners, and safety considerations within this specialised field. It's ideal if you are seeking formal qualifications in this rapidly expanding field.In a multidisciplinary environment, you'll learn from experienced radiographers, medical practitioners, medical physicists, chemists and engineers about the physics of magnetic resonance and image formation, the components of modern MRI scanners and specialist practical skills essential for a dynamic career in this field.You'll be exposed to new techniques which are not yet part of standard clinical practice. Plus you'll apply your knowledge to projects that make innovative use of magnetic resonance, and gain the skills to assess the needs of a radiography practice and the capability to meet these needs with equipment from various manufacturers.MRI physicists, MR technologists, image processors, engineers and biomedical engineers are in demand within Australia and internationally. UQ graduates have found employment in leadership positions in hospitals, private practice and research facilities.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Magnetic resonance technologistMagnetic resonance imaging physicistImage processorBiomedical engineerSenior radiographer
",Australia,No,Yes,No,Yes,No,,Normal,No
